Name,CL.1d_log2,CL.3d_log2,AH.1d_log2,AH.3d_log2,CL.1d,CL.3d,AH.1d,AH.3d
aug_v2a.16297,NA,NA,NA,-0.320039156,0,0,0,0
aug_v2a.19044,NA,NA,NA,-0.32080678,0,0,0,0
aug_v2a.21852,NA,NA,NA,-0.323197662,0,0,0,0
aug_v2a.15723,NA,NA,-0.638176737,-0.325351714,0,0,1,0
aug_v2a.03769,NA,NA,NA,-0.327559234,0,0,0,0
aug_v2a.04724,NA,NA,-0.743473725,-0.327603715,0,0,1,0
aug_v2a.15565,NA,NA,NA,-0.327669619,0,0,0,0
aug_v2a.02341,NA,NA,NA,-0.330880996,0,0,0,0
aug_v2a.00438,NA,NA,NA,-0.332600251,0,0,0,0
aug_v2a.10156,NA,NA,NA,-0.332830771,0,0,0,0
aug_v2a.24551,NA,NA,NA,-0.333629171,0,0,0,0
aug_v2a.03508,NA,NA,NA,-0.3345314,0,0,0,0
aug_v2a.08158,NA,NA,NA,-0.334604563,0,0,0,0
aug_v2a.19291,NA,NA,NA,-0.337203653,0,0,0,0
aug_v2a.11739,NA,NA,NA,-0.337534474,0,0,0,0
aug_v2a.07602,NA,NA,NA,-0.337787972,0,0,0,0
aug_v2a.11803,NA,NA,-0.605483846,-0.338106824,0,0,1,0
aug_v2a.09918,NA,NA,-0.677466636,-0.34080654,0,0,1,0
aug_v2a.01827,NA,NA,NA,-0.341367692,0,0,0,0
aug_v2a.16778,NA,NA,-0.667806964,-0.341626231,0,0,1,0
aug_v2a.01855,NA,NA,-0.835668131,-0.342393168,0,0,1,0
aug_v2a.13177,NA,NA,NA,-0.343862399,0,0,0,0
aug_v2a.19641,NA,NA,NA,-0.344555325,0,0,0,0
aug_v2a.06156,NA,NA,NA,-0.344995821,0,0,0,0
aug_v2a.02269,NA,NA,NA,-0.347313951,0,0,0,0
aug_v2a.24489,NA,NA,NA,-0.348565404,0,0,0,0
aug_v2a.17390,NA,NA,-0.763606411,-0.348889285,0,0,1,0
aug_v2a.04408,NA,NA,NA,-0.349574135,0,0,0,0
aug_v2a.22722,NA,NA,NA,-0.349843256,0,0,0,0
aug_v2a.06638,NA,NA,NA,-0.351437646,0,0,0,0
aug_v2a.06339,NA,NA,NA,-0.352763956,0,0,0,0
aug_v2a.18413,NA,NA,NA,-0.353807654,0,0,0,0
aug_v2a.10247,NA,NA,-0.742476425,-0.35563303,0,0,1,0
aug_v2a.06007,NA,NA,NA,-0.358907761,0,0,0,0
aug_v2a.12591,NA,NA,-0.654216502,-0.35987547,0,0,1,0
aug_v2a.21018,NA,NA,NA,-0.360054756,0,0,0,0
aug_v2a.16633,NA,NA,NA,-0.360988518,0,0,0,0
aug_v2a.00039,NA,NA,NA,-0.361641987,0,0,0,0
aug_v2a.01586,NA,NA,NA,-0.364362285,0,0,0,0
aug_v2a.20880,NA,NA,-0.996714949,-0.366542567,0,0,1,0
aug_v2a.18314,NA,NA,-0.725925395,-0.367034578,0,0,1,0
aug_v2a.12697,NA,NA,NA,-0.367166046,0,0,0,0
aug_v2a.03507,NA,NA,NA,-0.368247933,0,0,0,0
aug_v2a.14752,NA,NA,NA,-0.368944406,0,0,0,0
aug_v2a.20463,NA,NA,NA,-0.369648139,0,0,0,0
aug_v2a.03070,NA,NA,-0.688769412,-0.371087411,0,0,1,0
aug_v2a.04805,NA,NA,NA,-0.371623801,0,0,0,0
aug_v2a.02763,NA,NA,-1.01667625,-0.372611741,0,0,1,0
aug_v2a.02086,NA,NA,NA,-0.372944816,0,0,0,0
aug_v2a.02599,NA,NA,-0.82465928,-0.377124071,0,0,1,0
aug_v2a.21491,NA,NA,NA,-0.380227009,0,0,0,0
aug_v2a.05333,NA,NA,NA,-0.380790902,0,0,0,0
aug_v2a.11686,NA,NA,NA,-0.38178604,0,0,0,0
aug_v2a.03935,NA,NA,NA,-0.384187449,0,0,0,0
aug_v2a.10358,NA,NA,NA,-0.388588363,0,0,0,0
aug_v2a.20820,NA,NA,NA,-0.389704784,0,0,0,0
aug_v2a.14993,NA,NA,-0.896435153,-0.390629782,0,0,1,0
aug_v2a.15060,NA,NA,NA,-0.391856392,0,0,0,0
aug_v2a.23162,NA,NA,-0.601625665,-0.393528549,0,0,1,0
aug_v2a.10584,NA,NA,-0.764551717,-0.394567685,0,0,1,0
aug_v2a.09127,NA,NA,NA,-0.395746822,0,0,0,0
aug_v2a.07128,NA,NA,-0.647038427,-0.396053853,0,0,1,0
aug_v2a.02352,NA,NA,-0.640404586,-0.39696259,0,0,1,0
aug_v2a.19305,NA,NA,-0.623310852,-0.398285744,0,0,1,0
aug_v2a.10113,NA,NA,NA,-0.399698645,0,0,0,0
aug_v2a.08924,NA,NA,-0.726887202,-0.404411681,0,0,1,0
aug_v2a.18148,NA,NA,NA,-0.404524553,0,0,0,0
aug_v2a.16225,NA,NA,NA,-0.404961562,0,0,0,0
aug_v2a.24730,NA,NA,NA,-0.405810208,0,0,0,0
aug_v2a.15820,NA,NA,NA,-0.406395199,0,0,0,0
aug_v2a.08824,NA,NA,-0.635297964,-0.408984014,0,0,1,0
aug_v2a.04769,NA,NA,NA,-0.409148208,0,0,0,0
aug_v2a.13215,NA,NA,-0.656630402,-0.409470271,0,0,1,0
aug_v2a.07897,NA,NA,NA,-0.410336205,0,0,0,0
aug_v2a.14368,NA,NA,NA,-0.410374094,0,0,0,0
aug_v2a.06522,NA,NA,NA,-0.410837833,0,0,0,0
aug_v2a.20757,NA,NA,NA,-0.41177326,0,0,0,0
aug_v2a.21291,NA,NA,NA,-0.412938681,0,0,0,0
aug_v2a.05412,NA,NA,NA,-0.414611146,0,0,0,0
aug_v2a.06813,NA,NA,-0.834745198,-0.415987595,0,0,1,0
aug_v2a.14803,NA,NA,NA,-0.416678941,0,0,0,0
aug_v2a.18261,NA,NA,NA,-0.418833726,0,0,0,0
aug_v2a.14378,NA,NA,-0.822687303,-0.419367178,0,0,1,0
aug_v2a.01129,NA,NA,-0.930578007,-0.420160653,0,0,1,0
aug_v2a.16055,NA,NA,-0.798962365,-0.420371495,0,0,1,0
aug_v2a.11741,NA,NA,NA,-0.420388887,0,0,0,0
aug_v2a.14205,NA,NA,-0.702362947,-0.421899523,0,0,1,0
aug_v2a.08664,NA,NA,-0.807692402,-0.423902094,0,0,1,0
aug_v2a.02698,NA,NA,-0.843042712,-0.425160183,0,0,1,0
aug_v2a.20337,NA,NA,-0.703499219,-0.426566443,0,0,1,0
aug_v2a.02770,NA,NA,-0.798979858,-0.427831065,0,0,1,0
aug_v2a.16473,NA,NA,NA,-0.430976189,0,0,0,0
aug_v2a.03121,NA,NA,NA,-0.433858045,0,0,0,0
aug_v2a.07488,NA,NA,-0.853249297,-0.43413082,0,0,1,0
aug_v2a.21763,NA,NA,-0.860556983,-0.436479036,0,0,1,0
aug_v2a.16678,NA,NA,NA,-0.436903836,0,0,0,0
aug_v2a.14291,NA,NA,-1.417764231,-0.437347249,0,0,1,0
aug_v2a.05776,NA,NA,-1.043003981,-0.44139323,0,0,1,0
aug_v2a.16724,NA,NA,-0.822839668,-0.442380497,0,0,1,0
aug_v2a.21227,NA,NA,NA,-0.443314264,0,0,0,0
aug_v2a.19922,NA,NA,-1.13559888,-0.444186114,0,0,1,0
aug_v2a.06362,NA,NA,-0.669284925,-0.444406086,0,0,1,0
aug_v2a.03629,NA,NA,NA,-0.445799401,0,0,0,0
aug_v2a.21612,NA,NA,NA,-0.447891102,0,0,0,0
aug_v2a.20415,NA,NA,-0.610103989,-0.451516165,0,0,1,0
aug_v2a.21404,NA,NA,-0.61148225,-0.453895411,0,0,1,0
aug_v2a.14228,NA,NA,-0.765296824,-0.456275211,0,0,1,0
aug_v2a.21013,NA,NA,-0.801735915,-0.457408211,0,0,1,0
aug_v2a.13362,NA,NA,NA,-0.460762519,0,0,0,0
aug_v2a.09949,NA,NA,-0.765111917,-0.461227581,0,0,1,0
aug_v2a.17179,NA,NA,NA,-0.461924416,0,0,0,0
aug_v2a.04772,NA,NA,NA,-0.462875277,0,0,0,0
aug_v2a.21437,NA,NA,-0.611981703,-0.464650855,0,0,1,0
aug_v2a.07511,NA,NA,NA,-0.465066402,0,0,0,0
aug_v2a.09753,NA,NA,NA,-0.465113883,0,0,0,0
aug_v2a.20857,NA,NA,-0.754520553,-0.465578763,0,0,1,0
aug_v2a.03880,NA,NA,-0.766651367,-0.465599486,0,0,1,0
aug_v2a.04256,NA,NA,-0.795667746,-0.467769823,0,0,1,0
aug_v2a.23630,NA,NA,NA,-0.470650547,0,0,0,0
aug_v2a.22992,NA,NA,NA,-0.470944585,0,0,0,0
aug_v2a.06056,NA,NA,-0.892683682,-0.473340295,0,0,1,0
aug_v2a.14495,NA,NA,-0.667514325,-0.475105751,0,0,1,0
aug_v2a.02129,NA,-0.899876189,NA,-0.476728409,0,1,0,0
aug_v2a.07472,NA,NA,-1.256085568,-0.47710342,0,0,1,0
aug_v2a.15035,NA,NA,NA,-0.477472747,0,0,0,0
aug_v2a.03754,NA,NA,NA,-0.477902637,0,0,0,0
aug_v2a.14359,NA,NA,-1.055798639,-0.478121004,0,0,1,0
aug_v2a.05939,NA,NA,-0.937210858,-0.482511673,0,0,1,0
aug_v2a.02715,NA,NA,-0.639964277,-0.486374839,0,0,1,0
aug_v2a.14750,NA,NA,NA,-0.487103255,0,0,0,0
aug_v2a.22817,NA,NA,NA,-0.488407946,0,0,0,0
aug_v2a.07955,NA,NA,NA,-0.49746116,0,0,0,0
aug_v2a.20197,NA,NA,NA,-0.503078123,0,0,0,0
aug_v2a.01244,NA,NA,NA,-0.504707609,0,0,0,0
aug_v2a.03329,NA,NA,-0.815424622,-0.506104107,0,0,1,0
aug_v2a.12850,NA,NA,-0.729501878,-0.507998632,0,0,1,0
aug_v2a.24004,NA,NA,NA,-0.510214168,0,0,0,0
aug_v2a.18619,NA,NA,NA,-0.510228804,0,0,0,0
aug_v2a.14454,NA,NA,-0.847767085,-0.511941421,0,0,1,0
aug_v2a.03480,NA,NA,-0.609315712,-0.513283123,0,0,1,0
aug_v2a.17691,NA,NA,NA,-0.515253456,0,0,0,0
aug_v2a.10005,NA,NA,-1.115307852,-0.515827954,0,0,1,0
aug_v2a.23962,NA,NA,NA,-0.516106342,0,0,0,0
aug_v2a.05465,NA,NA,NA,-0.518465096,0,0,0,0
aug_v2a.05918,NA,NA,-1.190100616,-0.518750991,0,0,1,0
aug_v2a.15189,NA,NA,NA,-0.522224324,0,0,0,0
aug_v2a.15188,NA,NA,NA,-0.522224324,0,0,0,0
aug_v2a.05134,NA,NA,NA,-0.522628685,0,0,0,0
aug_v2a.21727,NA,NA,-0.670574229,-0.523286575,0,0,1,0
aug_v2a.14756,NA,NA,-0.710688911,-0.524432922,0,0,1,0
aug_v2a.16766,NA,NA,-0.94481226,-0.526679532,0,0,1,0
aug_v2a.06785,NA,NA,NA,-0.52757398,0,0,0,0
aug_v2a.01497,NA,NA,-0.640142114,-0.52810685,0,0,1,0
aug_v2a.08468,NA,NA,NA,-0.52892782,0,0,0,0
aug_v2a.20057,NA,NA,-0.8498819,-0.530029806,0,0,1,0
aug_v2a.23615,NA,NA,NA,-0.532413433,0,0,0,0
aug_v2a.13914,NA,NA,-1.122861743,-0.532700207,0,0,1,0
aug_v2a.11176,NA,NA,-0.766382203,-0.533947791,0,0,1,0
aug_v2a.18771,NA,NA,-0.62673421,-0.537203252,0,0,1,0
aug_v2a.05999,NA,NA,-0.892964679,-0.542280712,0,0,1,0
aug_v2a.21930,NA,NA,NA,-0.54450185,0,0,0,0
aug_v2a.01786,NA,NA,-0.866575825,-0.547616636,0,0,1,0
aug_v2a.17722,NA,NA,-1.457978206,-0.554683651,0,0,1,0
aug_v2a.18636,NA,NA,-0.629810186,-0.557965205,0,0,1,0
aug_v2a.11720,NA,-0.963967685,NA,-0.559012136,0,1,0,0
aug_v2a.02317,NA,NA,-1.050528013,-0.559346861,0,0,1,0
aug_v2a.09177,NA,NA,NA,-0.560107905,0,0,0,0
aug_v2a.03062,NA,NA,NA,-0.561462624,0,0,0,0
aug_v2a.07344,NA,NA,NA,-0.567296432,0,0,0,0
aug_v2a.11890,NA,NA,-1.249925743,-0.568420513,0,0,1,0
aug_v2a.00113,NA,NA,NA,-0.571374394,0,0,0,0
aug_v2a.18587,NA,NA,-0.66545786,-0.572907603,0,0,1,0
aug_v2a.18756,NA,NA,-0.918604966,-0.57317195,0,0,1,0
aug_v2a.15638,NA,NA,-0.864211905,-0.573498784,0,0,1,0
aug_v2a.22694,NA,NA,NA,-0.576032797,0,0,0,0
aug_v2a.05827,NA,NA,NA,-0.576172546,0,0,0,0
aug_v2a.00267,NA,NA,NA,-0.576701025,0,0,0,0
aug_v2a.09680,NA,NA,NA,-0.579503493,0,0,0,0
aug_v2a.09223,NA,NA,NA,-0.58132581,0,0,0,0
aug_v2a.22893,NA,NA,-0.702467475,-0.581583168,0,0,1,0
aug_v2a.16677,NA,NA,-0.887914022,-0.584879729,0,0,1,0
aug_v2a.08272,NA,NA,NA,-0.585989387,0,0,0,0
aug_v2a.20219,NA,NA,-0.667804435,-0.586770321,0,0,1,0
aug_v2a.03188,NA,NA,NA,-0.590052006,0,0,0,0
aug_v2a.10850,NA,NA,NA,-0.591869102,0,0,0,0
aug_v2a.21049,NA,NA,NA,-0.593899439,0,0,0,0
aug_v2a.09793,NA,NA,NA,-0.5942863,0,0,0,0
aug_v2a.15470,NA,NA,-0.849036742,-0.595383355,0,0,1,0
aug_v2a.10486,NA,-0.602691872,-0.715745812,-0.595959721,0,1,1,0
aug_v2a.19151,NA,NA,-0.676174759,-0.596551433,0,0,1,0
aug_v2a.10460,NA,NA,-0.784018653,-0.598157866,0,0,1,0
aug_v2a.10617,NA,NA,-0.607255089,-0.598219587,0,0,1,0
aug_v2a.03314,NA,NA,-1.252030988,-0.598707265,0,0,1,0
aug_v2a.11362,NA,0.637689975,0.594560138,NA,0,1,0,0
aug_v2a.17229,NA,0.81365386,-0.589075854,NA,0,1,0,0
aug_v2a.24168,NA,0.805102883,0.504439772,0.848354707,0,1,0,1
aug_v2a.03150,NA,0.664556739,0.545278829,0.776527865,0,1,0,1
aug_v2a.01787,NA,0.688550928,0.599961789,0.60988958,0,1,0,1
aug_v2a.03818,NA,0.593771419,0.592752396,NA,0,0,0,0
aug_v2a.20961,NA,0.527384119,0.565391967,NA,0,0,0,0
aug_v2a.01638,NA,0.459140657,0.536115946,NA,0,0,0,0
aug_v2a.09098,NA,0.270759353,0.532931531,NA,0,0,0,0
aug_v2a.07408,NA,0.555778399,0.527579428,NA,0,0,0,0
aug_v2a.14832,NA,-0.440558581,0.525050087,NA,0,0,0,0
aug_v2a.07506,NA,-0.403036888,0.509219638,NA,0,0,0,0
aug_v2a.22395,NA,-0.442406983,0.505699836,NA,0,0,0,0
aug_v2a.02435,NA,0.365081103,0.490211937,NA,0,0,0,0
aug_v2a.22040,NA,-0.387690767,0.488974424,NA,0,0,0,0
aug_v2a.23534,NA,0.290016398,0.481442294,NA,0,0,0,0
aug_v2a.22730,NA,0.355131762,0.480400514,NA,0,0,0,0
aug_v2a.08514,NA,-0.234711215,0.477288672,NA,0,0,0,0
aug_v2a.14188,NA,-0.259229044,0.477156236,NA,0,0,0,0
aug_v2a.10900,NA,0.406087997,0.471895008,NA,0,0,0,0
aug_v2a.13727,NA,-0.37757731,0.458774335,NA,0,0,0,0
aug_v2a.01295,NA,-0.297346655,0.454569638,NA,0,0,0,0
aug_v2a.11177,NA,0.412933076,0.408472708,NA,0,0,0,0
aug_v2a.10626,NA,0.340598999,0.405112961,NA,0,0,0,0
aug_v2a.01769,NA,0.57943903,0.394373035,NA,0,0,0,0
aug_v2a.22548,NA,0.512435183,0.371166123,NA,0,0,0,0
aug_v2a.05666,NA,0.325578979,0.351647583,NA,0,0,0,0
aug_v2a.07112,NA,0.337905366,0.342217666,NA,0,0,0,0
aug_v2a.00121,NA,-0.328087427,0.340650352,NA,0,0,0,0
aug_v2a.07043,NA,0.249451095,0.333518596,NA,0,0,0,0
aug_v2a.15181,NA,0.309763197,0.326951355,NA,0,0,0,0
aug_v2a.08512,NA,-0.414662419,0.320057687,NA,0,0,0,0
aug_v2a.16539,NA,0.453432342,0.319010797,NA,0,0,0,0
aug_v2a.14980,NA,0.367487785,0.306211934,NA,0,0,0,0
aug_v2a.07345,NA,0.215663092,0.29842712,NA,0,0,0,0
aug_v2a.03659,NA,0.347768532,0.291597284,NA,0,0,0,0
aug_v2a.15775,NA,0.278984185,0.267288382,NA,0,0,0,0
aug_v2a.01516,NA,0.311125057,0.246913937,NA,0,0,0,0
aug_v2a.05541,NA,0.221070798,0.174130495,NA,0,0,0,0
aug_v2a.03516,NA,-0.312572581,-0.283111436,NA,0,0,0,0
aug_v2a.01418,NA,-0.294078628,-0.302938947,NA,0,0,0,0
aug_v2a.05887,NA,-0.566457515,-0.31854209,NA,0,0,0,0
aug_v2a.01749,NA,-0.453889823,-0.323704236,NA,0,0,0,0
aug_v2a.01662,NA,-0.350541427,-0.386107761,NA,0,0,0,0
aug_v2a.12135,NA,-0.51536388,-0.392911586,NA,0,0,0,0
aug_v2a.08474,NA,-0.463159568,-0.395618504,NA,0,0,0,0
aug_v2a.08805,NA,-0.560118002,-0.395714381,NA,0,0,0,0
aug_v2a.02089,NA,-0.422147514,-0.411529986,NA,0,0,0,0
aug_v2a.07921,NA,0.554318683,-0.418779793,NA,0,0,0,0
aug_v2a.12285,NA,-0.421594818,-0.425732496,NA,0,0,0,0
aug_v2a.05373,NA,-0.541048341,-0.483090201,NA,0,0,0,0
aug_v2a.02416,NA,0.369570878,-0.4943733,NA,0,0,0,0
aug_v2a.06250,NA,-0.323019463,-0.505611088,NA,0,0,0,0
aug_v2a.14233,NA,-0.545052649,-0.538299139,NA,0,0,0,0
aug_v2a.14671,NA,0.558099841,-0.573682423,NA,0,0,0,0
aug_v2a.16865,NA,-0.522774908,-0.598757322,NA,0,0,0,0
aug_v2a.14295,NA,0.511228435,0.52570384,0.688887939,0,0,0,1
aug_v2a.00298,NA,0.404771193,0.573972325,0.613531102,0,0,0,1
aug_v2a.18866,NA,-0.374574349,-0.498201827,-0.656371104,0,0,0,1
aug_v2a.09514,NA,-0.547050084,-0.543311975,-0.671190352,0,0,0,1
aug_v2a.18445,NA,-0.525445865,-0.497444775,-0.695436715,0,0,0,1
aug_v2a.01139,NA,NA,0.599285929,NA,0,0,0,0
aug_v2a.07314,NA,NA,0.599020669,NA,0,0,0,0
aug_v2a.16210,NA,NA,0.598620328,NA,0,0,0,0
aug_v2a.20555,NA,NA,0.598021106,NA,0,0,0,0
aug_v2a.08269,NA,NA,0.597379721,NA,0,0,0,0
aug_v2a.06087,NA,NA,0.595134615,NA,0,0,0,0
aug_v2a.01534,NA,NA,0.595055617,NA,0,0,0,0
aug_v2a.20642,NA,NA,0.594383752,NA,0,0,0,0
aug_v2a.11581,NA,NA,0.594331865,NA,0,0,0,0
aug_v2a.11855,NA,NA,0.594314462,NA,0,0,0,0
aug_v2a.20239,NA,NA,0.592731563,NA,0,0,0,0
aug_v2a.02449,NA,NA,0.590783772,NA,0,0,0,0
aug_v2a.06465,NA,NA,0.590661638,NA,0,0,0,0
aug_v2a.21841,NA,NA,0.590073422,NA,0,0,0,0
aug_v2a.03517,NA,NA,0.589440282,NA,0,0,0,0
aug_v2a.00866,NA,NA,0.589218799,NA,0,0,0,0
aug_v2a.05819,NA,NA,0.588844014,NA,0,0,0,0
aug_v2a.09650,NA,NA,0.587472783,NA,0,0,0,0
aug_v2a.22873,NA,NA,0.586488177,NA,0,0,0,0
aug_v2a.11709,NA,NA,0.585987543,NA,0,0,0,0
aug_v2a.04607,NA,NA,0.585523593,NA,0,0,0,0
aug_v2a.17761,NA,NA,0.585482821,NA,0,0,0,0
aug_v2a.07883,NA,NA,0.584952106,NA,0,0,0,0
aug_v2a.21169,NA,NA,0.58402679,NA,0,0,0,0
aug_v2a.18591,NA,NA,0.583685052,NA,0,0,0,0
aug_v2a.14653,NA,NA,0.583161828,NA,0,0,0,0
aug_v2a.16458,NA,NA,0.583000083,NA,0,0,0,0
aug_v2a.16862,NA,NA,0.582840972,NA,0,0,0,0
aug_v2a.23573,NA,NA,0.582580302,NA,0,0,0,0
aug_v2a.00924,NA,NA,0.582478074,NA,0,0,0,0
aug_v2a.08430,NA,NA,0.581733251,NA,0,0,0,0
aug_v2a.05018,NA,NA,0.581723457,NA,0,0,0,0
aug_v2a.17757,NA,NA,0.581604993,NA,0,0,0,0
aug_v2a.03095,NA,NA,0.581585114,NA,0,0,0,0
aug_v2a.21142,NA,NA,0.581556274,NA,0,0,0,0
aug_v2a.07964,NA,NA,0.580961481,NA,0,0,0,0
aug_v2a.12480,NA,NA,0.580168831,NA,0,0,0,0
aug_v2a.19466,NA,NA,0.578964018,NA,0,0,0,0
aug_v2a.14269,NA,NA,0.578905761,NA,0,0,0,0
aug_v2a.01132,NA,NA,0.578152941,NA,0,0,0,0
aug_v2a.00190,NA,NA,0.57783093,NA,0,0,0,0
aug_v2a.20515,NA,NA,0.57709093,NA,0,0,0,0
aug_v2a.18480,NA,NA,0.5770193,NA,0,0,0,0
aug_v2a.18089,NA,NA,0.576764895,NA,0,0,0,0
aug_v2a.09591,NA,NA,0.576594357,NA,0,0,0,0
aug_v2a.10831,NA,NA,0.576535536,NA,0,0,0,0
aug_v2a.04191,NA,NA,0.576081897,NA,0,0,0,0
aug_v2a.16685,NA,NA,0.575717835,NA,0,0,0,0
aug_v2a.15705,NA,NA,0.575242397,NA,0,0,0,0
aug_v2a.11887,NA,NA,0.574135178,NA,0,0,0,0
aug_v2a.02831,NA,NA,0.574074301,NA,0,0,0,0
aug_v2a.22822,NA,NA,0.573297897,NA,0,0,0,0
aug_v2a.13363,NA,NA,0.571134763,NA,0,0,0,0
aug_v2a.02229,NA,NA,0.570722701,NA,0,0,0,0
aug_v2a.10547,NA,NA,0.570513901,NA,0,0,0,0
aug_v2a.01038,NA,NA,0.570161078,NA,0,0,0,0
aug_v2a.10531,NA,NA,0.569906884,NA,0,0,0,0
aug_v2a.15003,NA,NA,0.569630805,NA,0,0,0,0
aug_v2a.21249,NA,NA,0.569561713,NA,0,0,0,0
aug_v2a.12868,NA,NA,0.569559836,NA,0,0,0,0
aug_v2a.01740,NA,NA,0.568307687,NA,0,0,0,0
aug_v2a.14171,NA,NA,0.567980231,NA,0,0,0,0
aug_v2a.00411,NA,NA,0.56797759,NA,0,0,0,0
aug_v2a.00929,NA,NA,0.567436107,NA,0,0,0,0
aug_v2a.08793,NA,NA,0.567312628,NA,0,0,0,0
aug_v2a.14365,NA,NA,0.566652621,NA,0,0,0,0
aug_v2a.14833,NA,-0.602447756,0.56637543,NA,0,1,0,0
aug_v2a.22987,NA,NA,0.565770916,NA,0,0,0,0
aug_v2a.17194,NA,NA,0.5648888,NA,0,0,0,0
aug_v2a.10413,NA,NA,0.564558275,NA,0,0,0,0
aug_v2a.11743,NA,NA,0.563842942,NA,0,0,0,0
aug_v2a.15962,NA,NA,0.563274764,NA,0,0,0,0
aug_v2a.20722,NA,NA,0.562902909,NA,0,0,0,0
aug_v2a.14193,NA,NA,0.562840392,NA,0,0,0,0
aug_v2a.22736,NA,NA,0.561309584,NA,0,0,0,0
aug_v2a.17968,NA,NA,0.560907631,NA,0,0,0,0
aug_v2a.17069,NA,NA,0.559869725,NA,0,0,0,0
aug_v2a.13435,NA,NA,0.559669543,NA,0,0,0,0
aug_v2a.12809,NA,NA,0.559388214,NA,0,0,0,0
aug_v2a.05683,NA,NA,0.559374469,NA,0,0,0,0
aug_v2a.06048,NA,NA,0.55924692,NA,0,0,0,0
aug_v2a.16088,NA,NA,0.559112599,NA,0,0,0,0
aug_v2a.17366,NA,NA,0.558624012,NA,0,0,0,0
aug_v2a.21664,NA,NA,0.558428819,NA,0,0,0,0
aug_v2a.10385,NA,NA,0.558260558,NA,0,0,0,0
aug_v2a.17985,NA,NA,0.558119158,NA,0,0,0,0
aug_v2a.04623,NA,NA,0.557637556,NA,0,0,0,0
aug_v2a.02783,NA,NA,0.556617208,NA,0,0,0,0
aug_v2a.03924,NA,NA,0.556616947,NA,0,0,0,0
aug_v2a.22054,NA,NA,0.556531111,NA,0,0,0,0
aug_v2a.11064,NA,NA,0.55580012,NA,0,0,0,0
aug_v2a.23829,NA,NA,0.555691837,NA,0,0,0,0
aug_v2a.08295,NA,NA,0.555459367,NA,0,0,0,0
aug_v2a.09899,NA,NA,0.555039062,NA,0,0,0,0
aug_v2a.06370,NA,NA,0.554607345,NA,0,0,0,0
aug_v2a.01530,NA,NA,0.553839216,NA,0,0,0,0
aug_v2a.17051,NA,NA,0.55354716,NA,0,0,0,0
aug_v2a.02241,NA,NA,0.553191541,NA,0,0,0,0
aug_v2a.13874,NA,NA,0.552916708,NA,0,0,0,0
aug_v2a.07050,NA,NA,0.552815531,NA,0,0,0,0
aug_v2a.20408,NA,NA,0.552482864,NA,0,0,0,0
aug_v2a.02312,NA,NA,0.552065953,NA,0,0,0,0
aug_v2a.08648,NA,NA,0.551242066,NA,0,0,0,0
aug_v2a.14716,NA,NA,0.551227785,NA,0,0,0,0
aug_v2a.17942,NA,NA,0.55054965,NA,0,0,0,0
aug_v2a.08465,NA,NA,0.548745952,NA,0,0,0,0
aug_v2a.00320,NA,NA,0.548214516,NA,0,0,0,0
aug_v2a.18820,NA,NA,0.54815642,NA,0,0,0,0
aug_v2a.00484,NA,NA,0.54689163,NA,0,0,0,0
aug_v2a.10357,NA,NA,0.546871942,NA,0,0,0,0
aug_v2a.07543,NA,NA,0.545505877,NA,0,0,0,0
aug_v2a.10273,NA,NA,0.545191702,NA,0,0,0,0
aug_v2a.15443,NA,NA,0.545177739,NA,0,0,0,0
aug_v2a.01526,NA,NA,0.544174801,NA,0,0,0,0
aug_v2a.22269,NA,NA,0.54389059,NA,0,0,0,0
aug_v2a.22075,NA,NA,0.543766595,NA,0,0,0,0
aug_v2a.10987,NA,NA,0.543678758,NA,0,0,0,0
aug_v2a.16768,NA,NA,0.543553166,NA,0,0,0,0
aug_v2a.04382,NA,NA,0.543552838,NA,0,0,0,0
aug_v2a.06161,NA,NA,0.543090353,NA,0,0,0,0
aug_v2a.10586,NA,NA,0.542667778,NA,0,0,0,0
aug_v2a.10171,NA,NA,0.542216256,NA,0,0,0,0
aug_v2a.06525,NA,NA,0.541165,NA,0,0,0,0
aug_v2a.23692,NA,NA,0.540813868,NA,0,0,0,0
aug_v2a.19103,NA,NA,0.540709396,NA,0,0,0,0
aug_v2a.16995,NA,NA,0.54070705,NA,0,0,0,0
aug_v2a.01310,NA,NA,0.540221167,NA,0,0,0,0
aug_v2a.09244,NA,NA,0.539667709,NA,0,0,0,0
aug_v2a.10989,NA,NA,0.539561206,NA,0,0,0,0
aug_v2a.17672,NA,NA,0.539096756,NA,0,0,0,0
aug_v2a.02030,NA,NA,0.538903263,NA,0,0,0,0
aug_v2a.07138,NA,NA,0.538416477,NA,0,0,0,0
aug_v2a.05224,NA,NA,0.538299789,NA,0,0,0,0
aug_v2a.06894,NA,NA,0.538027239,NA,0,0,0,0
aug_v2a.00811,NA,NA,0.536664475,NA,0,0,0,0
aug_v2a.13881,NA,NA,0.536267901,NA,0,0,0,0
aug_v2a.21045,NA,NA,0.536046693,NA,0,0,0,0
aug_v2a.13321,NA,NA,0.535559522,NA,0,0,0,0
aug_v2a.21623,NA,NA,0.535443364,NA,0,0,0,0
aug_v2a.07276,NA,NA,0.535253125,NA,0,0,0,0
aug_v2a.02054,NA,NA,0.534778266,NA,0,0,0,0
aug_v2a.15456,NA,NA,0.534401463,NA,0,0,0,0
aug_v2a.11085,NA,NA,0.533229175,NA,0,0,0,0
