Name,moduleColors,moduleID,GS.inf,GS.temp,GS.time,GS.met_Y
aug_v2a.20183,magenta,M13,0.028625318,0.292211186,-0.060206151,-0.00482488
aug_v2a.20184,brown,M21,-0.032156953,0.163333745,-0.428843373,-0.280374386
aug_v2a.20185,turquoise,M20,0.086578399,0.255702276,-0.068547938,-0.123321677
aug_v2a.20186,yellow,M12,-0.113137045,-0.078749729,-0.060318337,-0.150972726
aug_v2a.20187,turquoise,M20,0.270411169,0.376373603,0.055073488,0.281529911
aug_v2a.20188,turquoise,M20,0.115851514,0.220413285,0.125182717,0.285494996
aug_v2a.20191,green,M18,0.364372271,0.033633093,0.23716656,0.256119006
aug_v2a.20192,green,M18,0.421058449,0.305522417,0.447605732,0.403558879
aug_v2a.20195,black,M24,0.081675898,0.012512668,-0.140519915,-0.063445651
aug_v2a.20196,yellow,M12,-0.469147588,-0.170051229,-0.290689101,-0.306884289
aug_v2a.20199,brown,M21,0.217197388,0.249471611,-0.139595225,-0.011406181
aug_v2a.20200,yellow,M12,-0.423015634,-0.237926365,-0.272576087,-0.330783799
aug_v2a.20201,blue,M11,-0.262838127,-0.717429669,-0.095204395,-0.041702988
aug_v2a.03486,red,M10,0.059287437,-0.002506899,-0.158922975,-0.19344443
aug_v2a.03487,green,M18,0.323055214,0.204492445,0.317714712,0.150049057
aug_v2a.03489,blue,M11,0.02844238,-0.350004662,0.284788997,0.131891284
aug_v2a.03490,red,M10,-0.027494308,-0.508520875,0.289541048,-0.042110401
aug_v2a.20204,brown,M21,-0.036996099,0.215022698,-0.047856725,-0.069836605
aug_v2a.20205,turquoise,M20,0.348182651,0.15258472,0.1317446,0.172684203
aug_v2a.20206,green,M18,0.032420783,-0.088691896,0.031982429,0.174598881
aug_v2a.20208,green,M18,0.109197997,0.343444543,0.32952389,0.026609606
aug_v2a.20210,turquoise,M20,0.191829643,0.411835487,0.059148771,0.220519011
aug_v2a.20213,red,M10,-0.342471711,-0.475738201,0.027796302,-0.16271444
aug_v2a.20217,green,M18,0.391298758,0.399906691,0.32818946,0.383724023
aug_v2a.20218,black,M24,0.061831177,-0.021663231,-0.107890195,0.081988547
aug_v2a.20219,cyan,M2,0.047592029,-0.544268276,-0.158734724,-0.293971753
aug_v2a.20222,green,M18,0.315912697,0.176371762,0.07809231,0.098354324
aug_v2a.20223,lightcyan,M1,-0.116212805,-0.067502865,0.724829392,0.344622805
aug_v2a.20224,lightcyan,M1,-0.289246908,-0.028144911,0.672431636,0.321405779
aug_v2a.20225,grey,M26,0.289094624,-0.104074721,0.060010603,0.110679523
aug_v2a.20227,green,M18,0.393467703,-0.056436887,-0.111452466,-0.129753792
aug_v2a.20228,yellow,M12,-0.247627264,-0.284954154,-0.515794602,-0.28978238
aug_v2a.20231,blue,M11,-0.321996172,-0.538068338,-0.319092186,-0.334837231
aug_v2a.20232,turquoise,M20,0.352845105,0.360704533,0.15149569,0.009231449
aug_v2a.20233,brown,M21,-0.113211476,0.313841029,-0.208342179,-0.083195985
aug_v2a.20234,blue,M11,-0.29740782,-0.620133266,-0.149030063,-0.289783942
aug_v2a.20238,turquoise,M20,0.122397205,0.439706038,0.048133649,-0.042781376
aug_v2a.20239,turquoise,M20,0.26015636,0.528853582,0.073775366,0.029369353
aug_v2a.03493,purple,M6,0.101802943,-0.008097977,0.130150971,0.106298194
aug_v2a.20240,green,M18,0.421967328,-0.43437771,0.558517753,0.407150271
aug_v2a.20242,yellow,M12,-0.258691341,0.067622873,-0.091403479,0.013611257
aug_v2a.20243,turquoise,M20,0.255001607,0.442890534,0.004964239,0.124125575
aug_v2a.20244,grey60,M4,-0.01401566,-0.511154403,0.504806801,0.341592324
aug_v2a.03495,turquoise,M20,0.091078653,0.099041205,-0.068074615,-0.144508143
aug_v2a.03496,black,M24,0.14547055,0.141939392,0.168981143,0.229717401
aug_v2a.20245,yellow,M12,-0.364899395,-0.068457361,-0.312860187,-0.173698565
aug_v2a.20246,turquoise,M20,0.236510312,0.481520261,0.170795921,0.130315709
aug_v2a.20247,tan,M25,0.267782156,0.384390635,-0.369167668,-0.200300057
aug_v2a.20248,turquoise,M20,0.224844679,0.266854016,0.130588758,0.205950807
aug_v2a.20252,grey,M26,0.141014399,-0.257799272,-0.098657837,0.012498981
aug_v2a.20253,turquoise,M20,0.276306244,0.166978136,0.126169057,0.308667021
aug_v2a.20254,brown,M21,0.131334692,0.464403835,0.015250156,0.157437391
aug_v2a.20255,turquoise,M20,0.308534821,0.339863356,0.156797735,0.355783936
aug_v2a.20257,pink,M19,0.207480297,-0.003938374,0.373192782,0.380648885
aug_v2a.20258,purple,M6,-0.060387686,-0.159251057,0.048605219,0.128195846
aug_v2a.20259,turquoise,M20,0.319935082,0.427825671,-0.086721813,0.011306069
aug_v2a.20260,turquoise,M20,0.433756723,0.10804987,0.09096008,0.11269385
aug_v2a.03497,brown,M21,0.046771335,0.382707598,-0.281834384,-0.154822691
aug_v2a.20262,salmon,M23,-0.002522269,0.198290177,-0.260536681,-0.102661069
aug_v2a.20263,lightgreen,M22,0.395813936,0.059429055,0.194233617,0.04566288
aug_v2a.20265,purple,M6,0.119756711,0.055496019,-0.021254446,0.100128891
aug_v2a.20266,yellow,M12,-0.348610156,-0.257018456,-0.243403521,-0.207196379
aug_v2a.03498,pink,M19,0.457008344,0.143641426,0.107709528,0.056226009
aug_v2a.20270,turquoise,M20,0.363001173,0.639659878,0.162251972,0.309179637
aug_v2a.20272,blue,M11,-0.142771906,-0.822404309,0.194116391,0.082123771
aug_v2a.20273,brown,M21,-0.272230149,0.079633326,0.205158002,0.16980163
aug_v2a.20274,darkred,M3,-0.249262338,-0.65113692,-0.168010477,-0.093324988
aug_v2a.20275,cyan,M2,-0.015090629,-0.713753566,-0.029322573,-0.169344395
aug_v2a.20276,cyan,M2,0.211230446,-0.459067137,0.027472949,-0.050158163
aug_v2a.20278,cyan,M2,-0.142008571,-0.270306918,0.063516186,-0.054308499
aug_v2a.20279,turquoise,M20,0.213604507,0.264142574,-0.027390308,0.16302008
aug_v2a.20280,red,M10,-0.182137523,-0.498022723,0.172241634,0.011615125
aug_v2a.20281,midnightblue,M17,-0.204021899,-0.506759311,-0.459566404,-0.446354355
aug_v2a.20283,green,M18,0.145718923,0.398286721,0.267620738,0.10090341
aug_v2a.03499,black,M24,0.055039057,-0.059003228,0.060543697,-0.099510563
aug_v2a.20285,turquoise,M20,0.549504428,0.023410488,0.154742958,0.256279022
aug_v2a.20286,grey,M26,-0.179920786,0.217242007,0.25213327,-0.019697439
aug_v2a.03503,lightgreen,M22,0.289826589,0.404173981,-0.144860817,-0.091932249
aug_v2a.03505,turquoise,M20,0.256239848,0.295236918,0.186856607,0.267607373
aug_v2a.03508,red,M10,-0.4041393,-0.401681119,0.128813704,-0.029473931
aug_v2a.03509,red,M10,-0.35347177,-0.171021552,0.023432777,-0.047985187
aug_v2a.03511,brown,M21,0.082063235,0.622999439,-0.528338218,-0.256888254
aug_v2a.03512,black,M24,0.379877133,-0.229607185,0.219991654,0.183799348
aug_v2a.03515,yellow,M12,-0.573954845,-0.116864578,-0.340010391,-0.388158243
aug_v2a.03516,red,M10,-0.369149534,-0.413564809,0.062881142,-0.198096284
aug_v2a.03517,brown,M21,0.113363544,0.685774575,-0.267164339,-0.033725355
aug_v2a.03518,grey,M26,0.092048335,-0.137699411,-0.110425185,-0.007560761
aug_v2a.03519,blue,M11,-0.187127075,-0.586123839,-0.432492624,-0.405931861
aug_v2a.20291,pink,M19,0.34335522,-0.053693447,0.380995679,0.314991132
aug_v2a.20292,grey60,M4,0.102066423,-0.484902235,0.442786707,0.252650614
aug_v2a.20297,yellow,M12,-0.406621119,0.127745977,-0.539484141,-0.424356556
aug_v2a.20299,red,M10,0.142584003,-0.572728389,0.328155871,0.235911658
aug_v2a.20300,yellow,M12,-0.411678899,-0.334633248,-0.296000408,-0.306508292
aug_v2a.00310,grey,M26,-0.151047418,-0.136265486,-0.323695763,-0.488146682
aug_v2a.00311,brown,M21,0.223796182,0.656580797,0.002956506,0.193078461
aug_v2a.00312,green,M18,0.153997435,0.076613755,0.237561614,0.219258431
aug_v2a.00313,turquoise,M20,0.241845803,0.434168939,0.267519124,0.354046499
aug_v2a.20301,pink,M19,0.264853676,0.252169961,0.230610253,0.056860795
aug_v2a.20302,greenyellow,M15,-0.184149154,-0.001213224,-0.420345766,-0.487774484
aug_v2a.20304,brown,M21,-0.000225832,0.085413698,-0.284844746,-0.079937123
aug_v2a.20305,midnightblue,M17,-0.162425146,-0.339439073,-0.597992589,-0.454250383
aug_v2a.20307,black,M24,0.11162988,-0.009446734,-0.089703938,-0.036901082
aug_v2a.20309,red,M10,0.085260312,-0.054287664,0.173451983,0.225270898
aug_v2a.20310,pink,M19,0.263646247,0.300923679,0.052908129,0.015427428
aug_v2a.20311,pink,M19,0.409168354,0.127427018,0.240453611,0.153536491
aug_v2a.20312,black,M24,0.294782025,0.158413343,0.243441418,0.158754447
aug_v2a.20313,red,M10,-0.219606515,-0.121937639,0.394120756,0.169824055
aug_v2a.20314,midnightblue,M17,-0.109207961,-0.360519651,-0.423940918,-0.242346387
aug_v2a.20316,red,M10,-0.048161174,-0.412469793,0.600851134,0.282782064
aug_v2a.20317,grey,M26,0.184917009,-0.297287213,-0.132130605,-0.054350491
aug_v2a.03523,brown,M21,0.270100706,0.383259833,-0.278235116,-0.043414558
aug_v2a.03524,lightcyan,M1,0.343959443,0.486572701,0.6265434,0.62727621
aug_v2a.20318,green,M18,0.174844445,-0.326258197,0.016591978,0.000319845
aug_v2a.20319,yellow,M12,-0.378285449,-0.177316397,-0.386241456,-0.449745625
aug_v2a.20320,magenta,M13,-0.203099979,0.410634183,-0.677947798,-0.369670854
aug_v2a.20321,turquoise,M20,0.108050119,0.739981133,-0.054752085,0.202027044
aug_v2a.20323,red,M10,-0.393747252,0.258171322,0.273478922,0.100390086
aug_v2a.20324,yellow,M12,-0.368632171,-0.361077814,-0.161289611,-0.102147614
aug_v2a.20325,grey,M26,0.025672456,-0.098929374,0.245398166,0.09604214
aug_v2a.20327,turquoise,M20,0.255394504,0.39891932,0.335930019,0.372627017
aug_v2a.20328,brown,M21,0.188178563,0.561204224,-0.108074539,0.118474883
aug_v2a.20329,darkgreen,M16,-0.239501716,0.23230305,-0.557995142,-0.311883897
aug_v2a.20332,yellow,M12,-0.366772354,0.089062879,-0.177782866,-0.080444374
aug_v2a.20334,turquoise,M20,0.003426335,0.058693669,-0.081283039,0.061447176
aug_v2a.03525,pink,M19,0.389199924,-0.288805846,0.451011135,0.435122094
aug_v2a.20336,pink,M19,0.333490433,0.392681637,-0.094635641,0.126942424
aug_v2a.20337,blue,M11,-0.227897282,-0.780223217,0.029912719,-0.186446006
aug_v2a.20339,lightyellow,M14,-0.317551555,0.062726316,-0.136221884,-0.365039903
aug_v2a.03527,turquoise,M20,0.127666999,-0.046472509,0.026882763,0.180481622
aug_v2a.20340,brown,M21,-0.253281711,0.26507837,-0.230788713,-0.218076026
aug_v2a.20341,turquoise,M20,0.348640062,0.091930481,0.020510477,0.052380754
aug_v2a.20344,green,M18,0.465508767,0.218289107,0.31891637,0.302043821
aug_v2a.20345,green,M18,0.355698424,-0.284734872,0.249426722,0.070422335
aug_v2a.20346,lightyellow,M14,-0.26901325,0.026941416,-0.272856606,-0.242610726
aug_v2a.20348,turquoise,M20,0.062084632,0.369746057,0.028080611,0.141296896
aug_v2a.20349,black,M24,0.219308724,0.091376752,0.154848853,0.242778485
aug_v2a.20350,blue,M11,-0.240206365,-0.523583361,-0.293772024,-0.302842765
aug_v2a.03529,turquoise,M20,0.348226275,0.496976931,0.221856814,0.333939148
aug_v2a.20351,grey,M26,0.137869399,0.119675549,0.000546781,-0.01839996
aug_v2a.20353,turquoise,M20,0.333082095,0.3276838,0.031669857,0.07981722
aug_v2a.20354,turquoise,M20,0.014296805,0.600797222,0.161011216,0.144426757
aug_v2a.20355,grey,M26,-0.16895665,-0.095806244,-0.184145517,-0.005905086
aug_v2a.20360,red,M10,0.022614506,-0.449789829,0.361854238,0.148448086
aug_v2a.20361,red,M10,0.024208946,-0.464357637,0.321339672,0.10422029
aug_v2a.20362,blue,M11,0.137910936,-0.637885367,-0.024416736,-0.166946685
aug_v2a.20363,grey,M26,0.096164199,-0.265095567,0.127201341,0.172038272
aug_v2a.20364,red,M10,0.035318476,-0.36722927,0.038536179,0.002908108
aug_v2a.20365,red,M10,-0.069353793,-0.433194012,0.235675298,0.053541092
aug_v2a.20367,green,M18,0.220861004,0.035602389,-0.026733104,-0.222364353
aug_v2a.20371,purple,M6,0.453211246,-0.249237918,0.547093625,0.404907298
aug_v2a.20372,lightgreen,M22,0.30400962,0.335883979,-0.302693135,-0.221681908
aug_v2a.20374,grey,M26,0.260646788,-0.014984702,0.084955827,0.443230572
aug_v2a.20375,green,M18,0.417460239,0.016573344,0.483830331,0.388922305
aug_v2a.00314,turquoise,M20,0.231317822,0.725117743,0.371258055,0.422028145
aug_v2a.03533,black,M24,0.170406213,-0.404894315,-0.10420159,-0.315969016
aug_v2a.20376,greenyellow,M15,-0.194630468,0.075568385,-0.487259824,-0.402552979
aug_v2a.20377,red,M10,-0.073977903,0.380038817,0.22876133,0.289460195
aug_v2a.20379,turquoise,M20,0.301390405,0.012689056,0.233026614,0.103040903
aug_v2a.20381,royalblue,M8,0.124976869,-0.424403251,0.209181278,0.109363429
aug_v2a.20384,turquoise,M20,0.408243264,0.311950434,0.318582842,0.369629676
aug_v2a.20385,turquoise,M20,0.233902056,0.36109488,0.138955429,0.076434454
aug_v2a.20386,greenyellow,M15,-0.277949582,-0.189361059,-0.099124257,-0.384561494
aug_v2a.20387,green,M18,0.386235199,0.04299194,0.284027224,0.171756318
aug_v2a.20388,brown,M21,0.062108873,0.332206172,-0.203840035,-0.124637813
aug_v2a.03534,green,M18,-0.027952321,-0.314788558,0.097130067,-0.146353853
aug_v2a.03537,lightcyan,M1,-0.120373299,0.081199207,0.425534275,0.244021067
aug_v2a.03538,turquoise,M20,0.210062027,0.148153981,0.127749893,0.169287295
aug_v2a.20393,turquoise,M20,0.170529686,0.372865399,0.153665619,0.251588815
aug_v2a.20395,grey,M26,-0.153802898,0.335212685,0.051311841,-0.064783722
aug_v2a.03540,green,M18,0.148447675,0.201884696,0.421481712,0.328595136
aug_v2a.03541,brown,M21,-0.123452002,0.128417,-0.061247345,0.126185935
aug_v2a.20399,red,M10,-0.031389126,0.283512493,0.335293235,0.221948942
aug_v2a.20406,green,M18,0.457808696,0.070418327,0.307170775,0.260813926
aug_v2a.20407,green,M18,0.457322265,0.038248786,0.38970868,0.312971038
aug_v2a.20408,magenta,M13,0.112015058,0.556794282,0.211803641,0.060802096
aug_v2a.20409,green,M18,0.478180187,-0.045073115,0.172007798,0.207702398
aug_v2a.03543,pink,M19,-0.167643464,0.338642026,0.135528371,0.235584194
aug_v2a.20411,purple,M6,0.273853354,-0.081310806,0.536806709,0.303848785
aug_v2a.20412,green,M18,0.367705429,-0.075907789,0.556061923,0.31598848
aug_v2a.20413,pink,M19,0.204464563,0.299172405,0.087141528,0.238218255
aug_v2a.20414,green,M18,0.375738783,-0.171078043,0.185906485,0.189915519
aug_v2a.20415,darkred,M3,0.008471806,-0.800913623,-0.01296174,-0.148996341
aug_v2a.20419,red,M10,0.262496771,-0.032447285,0.402046198,0.450177448
aug_v2a.20422,turquoise,M20,0.083493786,0.138900545,0.267471114,0.152760911
aug_v2a.03544,grey,M26,0.010325391,0.035573496,0.02303529,-0.18362977
aug_v2a.20424,tan,M25,0.025442386,0.189499654,-0.444087017,-0.317867647
aug_v2a.03545,purple,M6,0.273009273,-0.050759928,0.211170527,0.19516253
aug_v2a.03546,green,M18,0.246420494,-0.211470888,0.436423101,0.266606783
aug_v2a.20427,grey,M26,0.127461091,-0.136469802,-0.063485259,0.035676216
aug_v2a.20430,blue,M11,0.201819146,-0.480666045,0.112090977,-0.112727964
aug_v2a.20431,blue,M11,-0.110116078,-0.390379747,0.179371611,0.03956011
aug_v2a.03550,turquoise,M20,0.075868065,0.396172265,0.138902871,0.285696402
aug_v2a.03551,grey,M26,0.055920301,-0.081243316,0.031104606,0.154031838
aug_v2a.20434,red,M10,-0.422313826,-0.338716211,0.00465691,-0.067279229
aug_v2a.20437,grey,M26,0.044656053,-0.228037924,-0.265899554,-0.2739522
aug_v2a.20438,turquoise,M20,0.213189255,0.019002105,0.466255544,0.737194093
aug_v2a.20441,brown,M21,0.265533092,0.171822305,-0.028426599,0.030672383
aug_v2a.00315,grey,M26,-0.205915175,-0.027044767,-0.200860283,-0.173724239
aug_v2a.03554,blue,M11,-0.224399413,-0.17547738,-0.189878276,-0.380444642
aug_v2a.20445,black,M24,0.144868826,-0.178761411,-0.109285017,0.109769591
aug_v2a.20446,green,M18,0.157835566,0.068212865,0.781901007,0.455936512
aug_v2a.20452,green,M18,0.47194887,0.099887242,0.103161032,0.33156127
aug_v2a.03557,yellow,M12,-0.084064708,0.101799048,-0.673549568,-0.382837819
aug_v2a.20453,turquoise,M20,0.298065364,0.304057906,0.027776758,0.261197372
aug_v2a.20454,turquoise,M20,0.32271426,0.310761705,0.280865691,0.299927344
aug_v2a.20455,lightyellow,M14,-0.186349994,0.093043163,0.123706822,0.196506453
aug_v2a.20458,black,M24,0.369094691,-0.023304946,0.269873856,0.184768221
aug_v2a.03560,green,M18,0.357662844,-0.064885996,0.174857238,0.114773345
aug_v2a.20459,purple,M6,0.205187931,-0.421373887,0.408539238,0.326262985
aug_v2a.20462,brown,M21,0.010461702,0.300074599,-0.163556823,-0.218529774
aug_v2a.20463,red,M10,0.16706074,-0.177544635,0.669539034,0.421583443
aug_v2a.20464,blue,M11,0.153041106,-0.382288547,0.162377804,0.118628168
aug_v2a.20465,lightyellow,M14,-0.245539275,-0.022099918,-0.51524257,-0.365367631
aug_v2a.20467,green,M18,0.115514502,-0.151734748,0.045222681,-0.040400474
aug_v2a.20468,turquoise,M20,0.372638409,0.215504372,0.243931669,0.309453695
aug_v2a.03564,grey,M26,-0.440324153,0.185051316,0.171172076,0.092407524
aug_v2a.20470,blue,M11,-0.048681846,-0.815311579,0.327095844,0.182365191
aug_v2a.20471,brown,M21,0.288387174,0.331055601,-0.006149731,0.330367992
aug_v2a.20472,pink,M19,0.238128473,0.408034152,0.050728196,0.199244064
aug_v2a.20473,blue,M11,-0.349845368,-0.613268926,-0.291011165,-0.381619406
aug_v2a.20474,red,M10,-0.154916989,-0.150149542,0.078696315,-0.141033175
aug_v2a.20475,royalblue,M8,-0.107959299,-0.532063991,0.017193072,-0.046378736
aug_v2a.20477,orange,M7,0.289456937,-0.263157841,-0.425714521,-0.088402006
aug_v2a.20479,yellow,M12,-0.432366843,-0.140558399,-0.171771103,-0.267361764
aug_v2a.20482,grey60,M4,0.280998486,-0.230459907,0.611013032,0.514199179
aug_v2a.20484,lightyellow,M14,-0.44705983,0.367439874,-0.306678073,-0.25599966
aug_v2a.20485,brown,M21,0.255084644,0.590619127,0.01302127,0.210402476
aug_v2a.20486,brown,M21,0.161444148,0.216567293,-0.209871491,0.059074161
aug_v2a.20487,tan,M25,0.004086555,0.162864513,-0.5457341,-0.465062082
aug_v2a.20489,yellow,M12,-0.226976471,-0.394773963,-0.327219584,-0.339091947
aug_v2a.20490,yellow,M12,-0.547128051,0.124351722,-0.158879633,-0.312761626
aug_v2a.20492,lightgreen,M22,0.034088424,0.34427283,-0.032703547,-0.303976448
aug_v2a.03568,blue,M11,0.264267484,-0.46058321,-0.208480951,-0.024101645
aug_v2a.20494,greenyellow,M15,-0.084874139,0.212329197,-0.258963951,-0.04862577
aug_v2a.20497,grey,M26,0.331464637,0.058983715,0.07435975,0.382756484
aug_v2a.20498,yellow,M12,-0.35813292,-0.346491038,-0.050648626,-0.222903611
aug_v2a.20504,turquoise,M20,0.138053561,0.490773233,-0.226823325,-0.169591187
aug_v2a.20506,grey,M26,0.040020004,0.211150855,0.31213026,0.335335061
aug_v2a.20507,turquoise,M20,0.164186472,0.167651531,0.194308102,0.146801949
aug_v2a.20508,green,M18,0.303108542,0.203863347,0.264082304,0.272604179
aug_v2a.03569,turquoise,M20,0.221474919,0.258536983,0.285975046,0.246957216
aug_v2a.03571,grey,M26,-0.207522802,0.134210636,-0.245892503,-0.251086966
aug_v2a.20511,green,M18,0.411778188,0.301658514,0.142328891,0.246373344
aug_v2a.20514,blue,M11,-0.161627526,-0.366443652,-0.076303424,0.092177142
aug_v2a.20515,turquoise,M20,0.213803468,0.315764891,0.015800477,0.144486651
aug_v2a.20517,magenta,M13,0.141394196,0.899870615,-0.018127935,0.080278664
aug_v2a.20519,purple,M6,0.130967165,0.268948069,0.52529686,0.232508296
aug_v2a.20520,red,M10,-0.108954516,-0.274774415,0.036673274,-0.183832778
aug_v2a.20521,tan,M25,-0.068450463,0.159006268,-0.209798711,-0.240982709
aug_v2a.20522,grey60,M4,0.309052209,-0.316071488,0.521988852,0.248928968
aug_v2a.20524,brown,M21,0.032544683,0.602501375,-0.14032597,0.092784616
aug_v2a.20525,greenyellow,M15,-0.153355623,-0.059560633,-0.60253116,-0.301339425
aug_v2a.20527,blue,M11,-0.307116586,-0.606617617,-0.293284329,-0.435411374
aug_v2a.00316,yellow,M12,-0.142674038,0.149443998,-0.208492404,-0.173586069
aug_v2a.20528,blue,M11,-0.221971403,-0.485130608,0.00635825,-0.089293879
aug_v2a.20529,red,M10,-0.154697273,-0.259237038,0.208575161,0.004894925
aug_v2a.20530,green,M18,0.387863632,0.082585825,0.253197977,0.371233582
aug_v2a.20532,turquoise,M20,0.304270429,0.392375811,0.197883126,0.25064194
aug_v2a.20533,lightgreen,M22,0.33602892,0.301766848,-0.133000553,-0.038761953
aug_v2a.20534,black,M24,0.087466118,0.336603028,-0.039546791,-0.045527743
aug_v2a.03572,yellow,M12,-0.464336592,0.101657292,-0.194713212,-0.227450435
aug_v2a.20537,pink,M19,0.118474493,0.343584397,0.105671129,0.248594767
aug_v2a.20539,grey,M26,0.007900205,-0.220094148,0.285751779,0.365864643
aug_v2a.20541,tan,M25,0.300105741,0.516559924,-0.371812497,-0.011693987
aug_v2a.20543,green,M18,0.27126173,0.294739655,-0.02574718,0.129567412
aug_v2a.20544,midnightblue,M17,-0.333079583,-0.088556745,-0.691868873,-0.608583829
aug_v2a.20546,black,M24,0.135172674,-0.418991217,0.239698139,0.019331152
aug_v2a.20547,greenyellow,M15,0.109146221,0.193931878,-0.395544542,-0.299841353
aug_v2a.20549,purple,M6,0.200564858,-0.156650804,0.047077496,-0.116664347
aug_v2a.03574,purple,M6,0.282570838,0.018040718,0.408804242,0.446512935
aug_v2a.03575,greenyellow,M15,-0.096065039,-0.108450269,-0.39435137,-0.208352038
aug_v2a.03576,black,M24,-0.096703281,0.229885859,0.029789129,-0.096575128
aug_v2a.03577,black,M24,-0.022528592,0.346118896,-0.077533729,0.051740957
aug_v2a.20552,yellow,M12,-0.15247598,0.252798756,-0.354940425,-0.177376377
aug_v2a.20555,turquoise,M20,-0.113906889,0.675450733,0.062312395,0.118723525
aug_v2a.20556,turquoise,M20,0.14383071,0.557827616,0.07789925,0.180170461
aug_v2a.03578,turquoise,M20,0.315367363,0.141940097,0.043714911,0.228802924
aug_v2a.20557,grey60,M4,0.092008832,-0.512341854,0.372319818,0.239066921
